broj_karte|sifra_konkretnog_leta|kupac|prodavac|sediste|datum_prodaje|obrisana|status|putnici
75|0016|{'ime': 'pjbcvquaut', 'prezime': 'pmngzrhxfp', 'korisnicko_ime': 'ppuzyhzktt', 'lozinka': 'eadgcuqcvq', 'email': 'dhfrdsvlsx@email.com', 'pasos': '266858940', 'drzavljanstvo': 'cxxjficjpo', 'telefon': '645348', 'pol': 'cmnczmjigy', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6855|21.06.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'bzszwdkoap', 'prezime': 'fyzfsogkfk', 'korisnicko_ime': 'rhghplvbvf', 'lozinka': 'ifwylitlnz', 'email': 'jyqftwxptc@email.com', 'pasos': '230325557', 'drzavljanstvo': 'tticxvbvnt', 'telefon': '893382', 'pol': 'sbzpovzucy', 'uloga': 'korisnik'}, {'ime': 'ccvpfiodvq', 'prezime': 'sthenzfvww', 'korisnicko_ime': 'juqesiwvab', 'lozinka': 'zawrkhqvfy', 'email': 'wmjrplnffj@email.com', 'pasos': '116894842', 'drzavljanstvo': 'qeskpjzhwh', 'telefon': '196843', 'pol': 'pgxulpqdgs', 'uloga': 'korisnik'}, {'ime': 'wwlbnuaojh', 'prezime': 'artncqrceg', 'korisnicko_ime': 'iozbwimfvi', 'lozinka': 'bpjwaruoag', 'email': 'sgyedxdnfy@email.com', 'pasos': '618952605', 'drzavljanstvo': 'snwwluoqrx', 'telefon': '364767', 'pol': 'qxhlkdfhox', 'uloga': 'korisnik'}]
76|0017|{'ime': 'pfefubnpzc', 'prezime': 'crmnvpwfaf', 'korisnicko_ime': 'udaekezhrn', 'lozinka': 'srwtltjphb', 'email': 'dubahvmwat@email.com', 'pasos': '397788229', 'drzavljanstvo': 'hqaoxuihbs', 'telefon': '887221', 'pol': 'utkwubjbsn', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6666|05.07.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'auyuhaamsq', 'prezime': 'vxeadcaurt', 'korisnicko_ime': 'qjjfjmgmnr', 'lozinka': 'zsjqjblsqb', 'email': 'cfotpwpkox@email.com', 'pasos': '983121786', 'drzavljanstvo': 'frgabpmnie', 'telefon': '192942', 'pol': 'ibdvrlgjml', 'uloga': 'korisnik'}, {'ime': 'wiaijnvfwb', 'prezime': 'vluwqhutug', 'korisnicko_ime': 'dlnikqgaml', 'lozinka': 'zueipqcgbv', 'email': 'nudcpndxcu@email.com', 'pasos': '872154585', 'drzavljanstvo': 'eltoxseokk', 'telefon': '462468', 'pol': 'zvxeuijybk', 'uloga': 'korisnik'}, {'ime': 'lacrwdknbe', 'prezime': 'jwvaskzzec', 'korisnicko_ime': 'rbrgqjvufj', 'lozinka': 'bnbvwabanq', 'email': 'bfmbsvnzfk@email.com', 'pasos': '173608360', 'drzavljanstvo': 'cjmjoifgns', 'telefon': '286124', 'pol': 'oizlbivmvf', 'uloga': 'korisnik'}]
77|0018|{'ime': 'ympficxqlr', 'prezime': 'cmibaqknmw', 'korisnicko_ime': 'uuqidxebst', 'lozinka': 'hlsyuissyh', 'email': 'urguprceae@email.com', 'pasos': '635574322', 'drzavljanstvo': 'dhbszjfecv', 'telefon': '159159', 'pol': 'kcfbmdgped', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6617|11.09.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'wrnawipqgk', 'prezime': 'nffziwfiue', 'korisnicko_ime': 'kfmvyzyhfr', 'lozinka': 'mwkdoleyka', 'email': 'bfwcrnbjfo@email.com', 'pasos': '980603587', 'drzavljanstvo': 'ipewzxaysk', 'telefon': '114908', 'pol': 'nojppskwei', 'uloga': 'korisnik'}, {'ime': 'ahjcrfgyuk', 'prezime': 'kzydiyirne', 'korisnicko_ime': 'uljqgfduad', 'lozinka': 'ljqcacwuwd', 'email': 'psooaarifi@email.com', 'pasos': '829349191', 'drzavljanstvo': 'bdiokwczho', 'telefon': '641931', 'pol': 'dkyeragpkn', 'uloga': 'korisnik'}, {'ime': 'obkupzllrf', 'prezime': 'stgafuaeud', 'korisnicko_ime': 'twimyajspo', 'lozinka': 'zwaflcftvh', 'email': 'lxlpcqwnqd@email.com', 'pasos': '345547222', 'drzavljanstvo': 'lzjlgmepju', 'telefon': '244428', 'pol': 'vxyydnqokp', 'uloga': 'korisnik'}]
78|0019|{'ime': 'jpehqjktot', 'prezime': 'gewenzmcre', 'korisnicko_ime': 'wldwhamasm', 'lozinka': 'kgihontkgv', 'email': 'ptwykeyuno@email.com', 'pasos': '811140888', 'drzavljanstvo': 'esgaarseom', 'telefon': '499463', 'pol': 'pfkkvrhxwq', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|729|20.10.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'litofzyhra', 'prezime': 'qzxqncxccv', 'korisnicko_ime': 'ujkarggjxv', 'lozinka': 'vkqpbexbpx', 'email': 'dsfvhtzkth@email.com', 'pasos': '803397127', 'drzavljanstvo': 'fhwtktsuxb', 'telefon': '501133', 'pol': 'mqazfkjbtv', 'uloga': 'korisnik'}, {'ime': 'eijqmroavk', 'prezime': 'gjkmyfduxk', 'korisnicko_ime': 'sowbphephj', 'lozinka': 'ajemsvtwdi', 'email': 'rehnzfcjvf@email.com', 'pasos': '704556295', 'drzavljanstvo': 'jscfswnxaj', 'telefon': '997022', 'pol': 'xgzfvordbz', 'uloga': 'korisnik'}, {'ime': 'srgufqcbgf', 'prezime': 'jjlsvuozwt', 'korisnicko_ime': 'bjqtwouwdu', 'lozinka': 'yywsezggwh', 'email': 'ogbdrwnoli@email.com', 'pasos': '568714857', 'drzavljanstvo': 'kgltxzgvor', 'telefon': '432737', 'pol': 'npwtngtrrm', 'uloga': 'korisnik'}]
79|0020|{'ime': 'easwhsrjai', 'prezime': 'wnizxyslbr', 'korisnicko_ime': 'ntjegwublg', 'lozinka': 'yyyjyolrou', 'email': 'gctavfehkv@email.com', 'pasos': '190400274', 'drzavljanstvo': 'vnxxcwtzxq', 'telefon': '934131', 'pol': 'yuyqpbuymk', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6971|31.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'cxgbskasbe', 'prezime': 'fjqzzlkwpe', 'korisnicko_ime': 'gziaulzirg', 'lozinka': 'tfhytstbir', 'email': 'pmjhhxyqyo@email.com', 'pasos': '140512434', 'drzavljanstvo': 'xsnkkycreg', 'telefon': '729378', 'pol': 'mvzhyvfwxf', 'uloga': 'korisnik'}, {'ime': 'tmtjzlyjzh', 'prezime': 'kyikjqytsm', 'korisnicko_ime': 'pgszwbixaq', 'lozinka': 'xhwuomeqqo', 'email': 'bwbrtycmtm@email.com', 'pasos': '298910092', 'drzavljanstvo': 'zwjwixsxia', 'telefon': '640246', 'pol': 'ilcalurugg', 'uloga': 'korisnik'}, {'ime': 'xxwbabkidf', 'prezime': 'amaeyhczle', 'korisnicko_ime': 'vffupnqdnf', 'lozinka': 'wfvjktwkew', 'email': 'ygfitvjsro@email.com', 'pasos': '883727993', 'drzavljanstvo': 'gdkpvlesku', 'telefon': '394615', 'pol': 'hprmfzrmxx', 'uloga': 'korisnik'}]
80|0021|{'ime': 'owumpwhxup', 'prezime': 'lnvqnninhm', 'korisnicko_ime': 'dtlekksmsw', 'lozinka': 'nyudrlpjmt', 'email': 'zkhmubohji@email.com', 'pasos': '670611652', 'drzavljanstvo': 'ycvocowlqj', 'telefon': '424721', 'pol': 'wnqhalainp', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6826|10.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'mdjtdprzkq', 'prezime': 'zpjtmrwonf', 'korisnicko_ime': 'mgljwsbaqo', 'lozinka': 'ulwkfpmrkf', 'email': 'indxdhbxik@email.com', 'pasos': '626832026', 'drzavljanstvo': 'jyjqanmwuw', 'telefon': '438811', 'pol': 'rycdqbjfms', 'uloga': 'korisnik'}, {'ime': 'eqzxgmusig', 'prezime': 'khcozxuzih', 'korisnicko_ime': 'mhxmrsjkfy', 'lozinka': 'yfhokotucr', 'email': 'bgvvsmgpsb@email.com', 'pasos': '816560594', 'drzavljanstvo': 'giopteszry', 'telefon': '396035', 'pol': 'frmstvzzgh', 'uloga': 'korisnik'}, {'ime': 'coupqgzicl', 'prezime': 'jlkmcisagc', 'korisnicko_ime': 'byzhnvnpyo', 'lozinka': 'svexgtcryj', 'email': 'rwdnwohzzn@email.com', 'pasos': '750378836', 'drzavljanstvo': 'zoojzemmnn', 'telefon': '423782', 'pol': 'jdgcjtqakb', 'uloga': 'korisnik'}]
81|0022|{'ime': 'vuwjcedsem', 'prezime': 'hvxgdpkofo', 'korisnicko_ime': 'wmahdwlsnt', 'lozinka': 'iaisyvypvm', 'email': 'huruhtwcoh@email.com', 'pasos': '965204412', 'drzavljanstvo': 'blczwevkoy', 'telefon': '857351', 'pol': 'ptnxtweqea', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7167|07.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'qcrwyevhht', 'prezime': 'bcxrrdozek', 'korisnicko_ime': 'dwoiqyssiw', 'lozinka': 'ymlsbzhayb', 'email': 'sqqepleatq@email.com', 'pasos': '925382162', 'drzavljanstvo': 'ipmdzxutqy', 'telefon': '958489', 'pol': 'rwwshibfye', 'uloga': 'korisnik'}, {'ime': 'egyxdwcois', 'prezime': 'vhhnunlkpe', 'korisnicko_ime': 'brljkrntms', 'lozinka': 'tfgpgfetvl', 'email': 'xgczwhccih@email.com', 'pasos': '648814903', 'drzavljanstvo': 'femijhiwbg', 'telefon': '735408', 'pol': 'qxrwjcxser', 'uloga': 'korisnik'}, {'ime': 'naenrvqxin', 'prezime': 'nhupxnjlie', 'korisnicko_ime': 'mfydwrtlnk', 'lozinka': 'esadofsjiu', 'email': 'fefyisvbqb@email.com', 'pasos': '450389608', 'drzavljanstvo': 'bezjcyqsuu', 'telefon': '620060', 'pol': 'jvrpjgaenq', 'uloga': 'korisnik'}]
82|0023|{'ime': 'uaznlcgzia', 'prezime': 'efjobittcb', 'korisnicko_ime': 'jwzcfqzxpw', 'lozinka': 'ukgtwzfeks', 'email': 'kqrzgffvgr@email.com', 'pasos': '308322919', 'drzavljanstvo': 'olwqygaoqs', 'telefon': '303315', 'pol': 'lgfeubipet', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6583|23.04.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'cbgqlfvivf', 'prezime': 'cpjqjlqfuh', 'korisnicko_ime': 'zeruhnlhbh', 'lozinka': 'osnimyvpuk', 'email': 'wtdycgfshz@email.com', 'pasos': '966377152', 'drzavljanstvo': 'uhytynxajp', 'telefon': '599244', 'pol': 'hqksjnhyis', 'uloga': 'korisnik'}, {'ime': 'fyszfpimyj', 'prezime': 'wizjfwwade', 'korisnicko_ime': 'tkmrkjvivi', 'lozinka': 'skehwkyatg', 'email': 'omnmhwzucx@email.com', 'pasos': '603069811', 'drzavljanstvo': 'fndrlauhyh', 'telefon': '165879', 'pol': 'pnizmrslbm', 'uloga': 'korisnik'}, {'ime': 'nkzpwevyci', 'prezime': 'mfdljmivip', 'korisnicko_ime': 'fmtryllzuu', 'lozinka': 'cvnltktnzr', 'email': 'ignbtjbjvf@email.com', 'pasos': '833925683', 'drzavljanstvo': 'mzmyuejobg', 'telefon': '539588', 'pol': 'sxekzliimk', 'uloga': 'korisnik'}]
83|0024|{'ime': 'iyuxxxpkog', 'prezime': 'ipeikophis', 'korisnicko_ime': 'rgyynfbazm', 'lozinka': 'synshfsucf', 'email': 'vfyuxsnafh@email.com', 'pasos': '706073370', 'drzavljanstvo': 'jnirkeqmbz', 'telefon': '560376', 'pol': 'wdkebtdwrg', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6730|10.01.2023.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'gdhcquvbhj', 'prezime': 'mbnnvradtv', 'korisnicko_ime': 'mqbidlemfv', 'lozinka': 'pzitqsreof', 'email': 'lijdulqduh@email.com', 'pasos': '156457153', 'drzavljanstvo': 'rwpubghmas', 'telefon': '445051', 'pol': 'iuwqfvbnwz', 'uloga': 'korisnik'}, {'ime': 'bdubojnksh', 'prezime': 'fzrpisdthu', 'korisnicko_ime': 'urytozaiub', 'lozinka': 'jgkumagdzo', 'email': 'xnjalgbngh@email.com', 'pasos': '804102152', 'drzavljanstvo': 'gebgpqqdnk', 'telefon': '507973', 'pol': 'zqdifnyljg', 'uloga': 'korisnik'}, {'ime': 'gksmktbhzi', 'prezime': 'ctewwftrgc', 'korisnicko_ime': 'byxkzejeyu', 'lozinka': 'bcmnjfhhfr', 'email': 'obtqpeftrs@email.com', 'pasos': '845309840', 'drzavljanstvo': 'pojdnhwoix', 'telefon': '254648', 'pol': 'qowkopwict', 'uloga': 'korisnik'}]
84|0025|{'ime': 'kohizzbrwl', 'prezime': 'lshlhbcech', 'korisnicko_ime': 'ockwjykday', 'lozinka': 'oafmljyaln', 'email': 'awxncixgeq@email.com', 'pasos': '837168546', 'drzavljanstvo': 'arjtihxsub', 'telefon': '444669', 'pol': 'tfdszqxzgk', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7145|24.12.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'faqetddnin', 'prezime': 'kezqstxmzu', 'korisnicko_ime': 'dwdtzhkocu', 'lozinka': 'jnyrvhdmtb', 'email': 'hvcbfaxrrf@email.com', 'pasos': '315877042', 'drzavljanstvo': 'wlgsscagmh', 'telefon': '678345', 'pol': 'ofcxryfare', 'uloga': 'korisnik'}, {'ime': 'huzcbplgkh', 'prezime': 'upooskfwmn', 'korisnicko_ime': 'ckwpagpwse', 'lozinka': 'hlvweewbvd', 'email': 'awqilpyinj@email.com', 'pasos': '855143022', 'drzavljanstvo': 'rnimxlrkyc', 'telefon': '492976', 'pol': 'hdnwmbbtel', 'uloga': 'korisnik'}, {'ime': 'hhjtiubthx', 'prezime': 'moldwocntk', 'korisnicko_ime': 'cbvyklzsck', 'lozinka': 'ddbcnsrskk', 'email': 'vryjizxqow@email.com', 'pasos': '790392117', 'drzavljanstvo': 'xvgzsuhuam', 'telefon': '999988', 'pol': 'qjqlicuumc', 'uloga': 'korisnik'}]
85|0026|{'ime': 'knytxjtvzv', 'prezime': 'oeansuoypf', 'korisnicko_ime': 'yfqlrxbjmr', 'lozinka': 'ewqvqwmzrw', 'email': 'wiiidugepi@email.com', 'pasos': '719858083', 'drzavljanstvo': 'ifsftsoirr', 'telefon': '521563', 'pol': 'wpcwdtxrdx', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6788|21.11.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'fnyncbqcqj', 'prezime': 'vvxlfjhwoo', 'korisnicko_ime': 'sgnunkfwic', 'lozinka': 'adgoxcaccf', 'email': 'xubtnbaswq@email.com', 'pasos': '552740954', 'drzavljanstvo': 'eviygbpswt', 'telefon': '123619', 'pol': 'nxtsphicgn', 'uloga': 'korisnik'}, {'ime': 'fspdvdnzof', 'prezime': 'gcjtxbvuyo', 'korisnicko_ime': 'vwjyrgftav', 'lozinka': 'benkabhebk', 'email': 'onygmftywi@email.com', 'pasos': '846229943', 'drzavljanstvo': 'tfwxhxldda', 'telefon': '334057', 'pol': 'xpuzkhdatn', 'uloga': 'korisnik'}, {'ime': 'fldumbzhnl', 'prezime': 'byjbrgxazy', 'korisnicko_ime': 'tmxyfsflsl', 'lozinka': 'mlhbmtofix', 'email': 'yzswyannak@email.com', 'pasos': '643343322', 'drzavljanstvo': 'smthyhkxzp', 'telefon': '327618', 'pol': 'lsulnswyfq', 'uloga': 'korisnik'}]
86|0027|{'ime': 'xrrvkplifp', 'prezime': 'dlutfhipua', 'korisnicko_ime': 'agcapgdvzu', 'lozinka': 'feuxkmbqiz', 'email': 'lhfebqywwl@email.com', 'pasos': '248488423', 'drzavljanstvo': 'oxxqweigbg', 'telefon': '190440', 'pol': 'eaqxvqhkpy', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|69100|05.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'nqldeggjnq', 'prezime': 'gzyfrhqnbt', 'korisnicko_ime': 'vojjddoxgx', 'lozinka': 'lhkecshiam', 'email': 'rlwwpohaao@email.com', 'pasos': '796330676', 'drzavljanstvo': 'gwshhgwieq', 'telefon': '861170', 'pol': 'ecphijrnnm', 'uloga': 'korisnik'}, {'ime': 'uzfncxqkda', 'prezime': 'xqzpsioxey', 'korisnicko_ime': 'wabgqhzftv', 'lozinka': 'ynyuchnabf', 'email': 'hrliaztahs@email.com', 'pasos': '733279887', 'drzavljanstvo': 'bppgsddfbd', 'telefon': '303155', 'pol': 'aipvtfpfci', 'uloga': 'korisnik'}, {'ime': 'dkpitsdyaq', 'prezime': 'ceylpgwvhk', 'korisnicko_ime': 'ejhwqknuyd', 'lozinka': 'jlulsgwape', 'email': 'dpfdrrckmu@email.com', 'pasos': '927699041', 'drzavljanstvo': 'zhokeoxkyf', 'telefon': '745623', 'pol': 'mlgybsuxpm', 'uloga': 'korisnik'}]
87|0028|{'ime': 'aophdxpqer', 'prezime': 'qszerrxeql', 'korisnicko_ime': 'dsowwufmsd', 'lozinka': 'lmtrxehund', 'email': 'jwlzdillmg@email.com', 'pasos': '712917136', 'drzavljanstvo': 'peevijghqq', 'telefon': '386933', 'pol': 'fbjuirlgcf', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7132|23.09.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'qgickyunzr', 'prezime': 'vhinbuxjbz', 'korisnicko_ime': 'cwexqqqfwd', 'lozinka': 'qzhjicvcjb', 'email': 'axdzfpwonu@email.com', 'pasos': '523846808', 'drzavljanstvo': 'ngeinnsgiy', 'telefon': '393507', 'pol': 'ygdyqfafmz', 'uloga': 'korisnik'}, {'ime': 'fzkcdigbgk', 'prezime': 'fisdacuekq', 'korisnicko_ime': 'liicjkfzsd', 'lozinka': 'pakjkvisow', 'email': 'njuiajucuk@email.com', 'pasos': '623758429', 'drzavljanstvo': 'uyigrcscin', 'telefon': '620925', 'pol': 'ltchgonqht', 'uloga': 'korisnik'}, {'ime': 'oleuvkweyf', 'prezime': 'nhvjszysbx', 'korisnicko_ime': 'kmqlrodhsl', 'lozinka': 'lklnpairbl', 'email': 'ewhlcotgiq@email.com', 'pasos': '459424715', 'drzavljanstvo': 'yrapepoyav', 'telefon': '310931', 'pol': 'ajshjtlmyt', 'uloga': 'korisnik'}]
